quarter_index_zero_based,coarse_increment_mwh,native_increment_mwh,signed_discrepancy_mwh
10192,-0.0,-0.0004923147040152287,0.0004923147040152287
10193,-0.0,-4.8814694473603486e-05,4.8814694473603486e-05
10194,-0.0,-0.001177314065797376,0.001177314065797376
10195,-0.0,-0.00026397928387646277,0.00026397928387646277
10196,-0.0,-0.0015090879197767275,0.0015090879197767275
10197,-0.0,-0.0007294142128606603,0.0007294142128606603
10198,-0.0,-0.00020067229653912956,0.00020067229653912956
10199,-0.0,-0.0004377818021961424,0.0004377818021961424
10200,-0.0,-0.00048569458311948835,0.00048569458311948835
10201,-0.0,-0.0006467227424487455,0.0006467227424487455
10202,-0.0,-0.0006776693283852431,0.0006776693283852431
10203,-0.0,-0.0007488629702848629,0.0007488629702848629
10204,-0.0,-0.00046952002883986194,0.00046952002883986194
10205,-0.0,-0.00013445770372535963,0.00013445770372535963
10206,-0.0,-0.000986402057773679,0.000986402057773679
10207,-0.0,-0.0009877763194443378,0.0009877763194443378
10208,-0.0,-0.001438789262304888,0.001438789262304888
10209,-0.0,-0.0013899968666594375,0.0013899968666594375
10210,-0.0,-0.0020603071024305167,0.0020603071024305167
10211,-0.0,-0.0003253702651978362,0.0003253702651978362
10212,-0.0,-0.0011581498712703385,0.0011581498712703385
10213,-0.0,-0.002105126936986345,0.002105126936986345
10214,-0.0,-0.0009327356154277321,0.0009327356154277321
10215,-0.0,-0.002011041658232323,0.002011041658232323
10216,-0.0,-0.0012820043075202402,0.0012820043075202402
10217,0.00015606950242158413,-0.0028937975539018662,0.00304986705632345
10218,-1.1072703038149834e-17,-0.0019167519477055548,0.0019167519477055438
10219,-0.0,-0.0003973391709363463,0.0003973391709363463
10220,-4.613626265895763e-19,-0.0001947501876588294,0.00019475018765882895
10221,-0.0,-0.00018457079239862174,0.00018457079239862174
10222,0.001961219052090031,0.0019612190520900317,-8.673617379884035e-19
10223,-2.1914724763004877e-18,-9.62161216113552e-05,9.6216121611353e-05
10224,-0.002117288554511604,-0.0034128962378509424,0.0012956076833393385
10225,-0.0,-0.0008212899045766298,0.0008212899045766298
10226,-0.0,-0.0003590790065114903,0.0003590790065114903
10227,-0.0,-0.0018459360265898855,0.0018459360265898855
10228,-0.0,-0.0017584535199303827,0.0017584535199303827
10229,-0.0,-2.1551236644940718e-05,2.1551236644940718e-05
10230,-0.0,-0.0003359399796515273,0.0003359399796515273
10231,0.00994639816521715,0.007755381414481882,0.002191016750735267
10232,-1.4763604050866443e-17,-0.0005000066579046897,0.000500006657904675
10233,-0.0,-0.0007516285979418235,0.0007516285979418235
10234,-2.9527208101732886e-17,-0.0007992637381989424,0.000799263738198913
10235,-0.0,-0.0005037698010827501,0.0005037698010827501
10236,-0.0,-0.0009207725371470829,0.0009207725371470829
10237,-0.0,-0.0009474513125210482,0.0009474513125210482
10238,-0.0,-0.0012771980483851269,0.0012771980483851269
10239,-7.381802025433222e-18,-0.0002492970966085228,0.00024929709660851545
10240,6.522560269672794e-18,-0.00013172184586239267,0.0001317218458623992
10241,-9.227252531791527e-19,-0.0005700035628735541,0.0005700035628735531
10242,-0.0,-0.0005957116657502872,0.0005957116657502872
10243,1.1414480471927391e-17,-0.0004580953593260204,0.0004580953593260318
10244,-1.4763604050866443e-17,-0.0016803191922527955,0.0016803191922527807
10245,-0.0,-0.0009794408965961734,0.0009794408965961734
10246,8.153200337090993e-19,-0.0013861168586518009,0.0013861168586518017
10247,-0.0,-0.00047663896697046896,0.00047663896697046896
10248,-0.0,-0.0005072445724440937,0.0005072445724440937
10249,-6.920439398843646e-19,-0.00014970841597993222,0.00014970841597993151
10250,1.6306400674181986e-18,-0.0004581125182505345,0.0004581125182505361
10251,-1.1534065664739409e-19,-4.614619314923468e-05,4.6146193149234564e-05
10252,-0.0,-0.000405501484312686,0.000405501484312686
10253,-0.0,-0.0013582534865218736,0.0013582534865218736
10254,-0.0,-0.0004710311568196383,0.0004710311568196383
10255,-0.0,-0.00041760877187793237,0.00041760877187793237
10256,-0.0,-0.0007478403696158122,0.0007478403696158122
10257,-0.0,-0.0011551288140317201,0.0011551288140317201
10258,-1.8454505063583054e-18,-0.0008541548057036409,0.0008541548057036391
10259,-0.0,-0.0007879889669942007,0.0007879889669942007
10260,-1.8454505063583054e-18,-0.0006726966898169205,0.0006726966898169186
10261,-7.497142682080616e-19,-0.000559022846859002,0.0005590228468590013
10262,-0.0,-0.000992776082268025,0.000992776082268025
10263,-0.0,-0.0007309556503276369,0.0007309556503276369
10264,-4.613626265895763e-19,-0.0007346960078014092,0.0007346960078014088
10265,-0.0,-0.0005670211721518339,0.0005670211721518339
10266,-0.0,-0.0004892426903998729,0.0004892426903998729
10267,8.153200337090993e-19,-0.0004159645967632707,0.0004159645967632715
10268,5.0957502106818706e-20,-0.0004036747115681516,0.00040367471156815165
10269,-4.613626265895763e-19,-0.00019740318398208314,0.00019740318398208268
10270,-0.0,-0.0005411402519785868,0.0005411402519785868
10271,-0.0,-0.00025643012545077123,0.00025643012545077123
10272,-0.0,-0.0007890439831337313,0.0007890439831337313
10273,-8.650549248554557e-19,-1.1385899099511068e-05,1.1385899099510203e-05
10274,-0.0,-0.00037050038524208466,0.00037050038524208466
10275,6.114900252818245e-19,-4.8361095881281965e-05,4.8361095881282575e-05
10276,-0.0,-0.00010674582221723955,0.00010674582221723955
10277,1.0191500421363741e-19,-1.5608740963221105e-05,1.5608740963221207e-05
10278,-5.767032832369704e-19,-1.584666726205083e-05,1.5846667262050254e-05
10279,1.1210650463500116e-18,-2.4688821439338996e-05,2.4688821439340117e-05
10280,-0.0007665233013021267,-0.0023709202746867992,0.0016043969733846725
10281,8.153200337090993e-19,-0.0006856198587985842,0.000685619858798585
10282,0.0006263745089141225,0.0004026862397764729,0.0002236882691376496
10283,0.016377528828778957,0.016143567735416586,0.0002339610933623712
10284,2.7720881146109375e-17,-0.0007857468567565164,0.0007857468567565441
10285,0.015556128355895074,0.015456457246914784,9.96711089802909e-05
10286,0.011264650767628115,0.011126065400464596,0.00013858536716351844
10287,0.015508331795343052,0.01531096749546977,0.00019736429987328268
10288,0.02272651379509574,0.02272651379509574,0.0
10289,0.026819017806076005,0.026819017806076005,0.0
10290,0.03643740849855335,0.036437408498553356,-6.938893903907228e-18
10291,0.03695042059606716,0.03695042059606716,0.0
10292,0.03752002341146437,0.03752002341146438,-1.3877787807814457e-17
10293,0.03911797575566307,0.03911797575566307,0.0
10294,0.02341668630607583,0.023416686306075834,-3.469446951953614e-18
10295,0.03244997936571763,0.032449979365717634,-6.938893903907228e-18
10296,0.033710621960421544,0.033710621960421544,0.0
10297,0.03742690139301255,0.03742690139301255,0.0
10298,0.033591162481295865,0.033591162481295865,0.0
10299,0.021808133136780886,0.021808133136780882,3.469446951953614e-18
10300,0.0049242552418846345,0.0046671282560230235,0.000257126985861611
10301,0.013555263486996812,0.01354626703077054,8.996456226272737e-06
10302,0.008984295544330827,0.008945868157947115,3.8427386383712084e-05
10303,-0.0005304276719386663,-0.002082156475094441,0.001551728803155775
10304,-0.02565259915176632,-0.025924007020429143,0.0002714078686628235
10305,-0.06174739807818442,-0.06286199818326092,0.0011146001050765034
10306,0.005302687258288276,0.004558008436726686,0.00074467882156159
10307,0.03224236606324457,0.03224236606324456,1.3877787807814457e-17
10308,0.026409354336656424,0.025891666720111662,0.0005176876165447625
10309,-0.016626254994116383,-0.017897185312000886,0.0012709303178845034
10310,-0.11850038967633342,-0.11853993629324404,3.9546616910621224e-05
10311,0.022319774366509806,0.02191478928068888,0.0004049850858209268
10312,0.023534602405410728,0.023534602405410728,0.0
10313,0.03752834014746939,0.037528340147469384,6.938893903907228e-18
10314,0.036638095519322234,0.03663809551932224,-6.938893903907228e-18
10315,0.04050939469241254,0.04050939469241254,0.0
10316,0.024878569428956217,0.024878569428956214,3.469446951953614e-18
10317,-0.0006248979801749703,-0.0013286427574807419,0.0007037447773057716
10318,-0.004513081770745108,-0.004830497030393003,0.0003174152596478949
10319,0.0007360795754046333,0.00047604076349932654,0.00026003881190530675
10320,-0.003192727129316779,-0.0036137140518061064,0.0004209869224893275
10321,0.006879751524881621,0.006235173306493316,0.0006445782183883047
10322,-0.006115889265561228,-0.006686562169868292,0.0005706729043070645
10323,-0.0006212732947718227,-0.0015853712472781803,0.0009640979525063576
10324,-0.051127946626089285,-0.0519361661279235,0.000808219501834212
10325,-0.1714096062274567,-0.17140960622745668,-2.7755575615628914e-17
10326,-0.14642013005541926,-0.14642013005541926,0.0
10327,-0.05131438245407941,-0.051660122454283794,0.0003457400002043823
10328,0.025802947327790628,0.02580294732779063,-3.469446951953614e-18
10329,0.0031104069472788947,0.00263381198104389,0.00047659496623500466
10330,-0.05599642600845866,-0.05607449571673915,7.806970828048987e-05
10331,-0.0009266695584581197,-0.001648204184609189,0.0007215346261510693
10332,-0.048523817550667044,-0.04858957344426684,6.5755893599799e-05
10333,-0.0,-0.000639331688408771,0.000639331688408771
10334,0.013131071206907872,0.012938078608620047,0.000192992598287825
10335,-0.013131071206907876,-0.014195953706754813,0.0010648824998469378
10336,-0.0,-0.0008659543287469597,0.0008659543287469597
10337,-0.0,-0.0004842570106519675,0.0004842570106519675
10338,0.020627575348868568,0.020627575348868568,0.0
10339,3.261280134836397e-17,-0.0008773472318665763,0.0008773472318666089
10340,-0.01299535374359588,-0.01444102012292187,0.001445666379325989
10341,-0.007632221605272725,-0.00873798833147627,0.0011057667262035454
10342,-0.0,-0.0005948494723563777,0.0005948494723563777
10343,-0.0,-0.0005130105665094423,0.0005130105665094423
10344,-0.0,-0.00039361031539460667,0.00039361031539460667
10345,-0.0,-0.0008824288076903277,0.0008824288076903277
10346,-0.0,-0.000504670864129682,0.000504670864129682
10347,-0.0,-0.000690787388054316,0.000690787388054316
10348,-0.0,-0.0003458648533091482,0.0003458648533091482
10349,-0.0,-0.0005312345657122919,0.0005312345657122919
10350,-0.0,-0.0003913758103155855,0.0003913758103155855
10351,-0.0,-0.00030601107953176845,0.00030601107953176845
10352,-0.0,-0.00026850663145578735,0.00026850663145578735
10353,-0.0,-0.0008464310685770056,0.0008464310685770056
10354,-0.0,-0.0005279528434159629,0.0005279528434159629
10355,-0.0,-0.0004774654816769752,0.0004774654816769752
10356,-0.0,-0.0004264388123992334,0.0004264388123992334
10357,-0.0,-0.0007235075253728596,0.0007235075253728596
10358,-0.0,-0.0004067782700548254,0.0004067782700548254
10359,-0.0,-0.0002707610924196883,0.0002707610924196883
10360,-0.0,-0.0003101626872972085,0.0003101626872972085
10361,-0.0,-0.00025211649444560396,0.00025211649444560396
10362,-0.0,-0.0008370183606430379,0.0008370183606430379
10363,-0.0,-0.0003890147805659789,0.0003890147805659789
10364,-0.0,-0.000372717915291448,0.000372717915291448
10365,-0.0,-0.00017201254455732803,0.00017201254455732803
10366,-0.0,-0.0009942604720034648,0.0009942604720034648
10367,-0.0,-0.0001707429235193472,0.0001707429235193472
10368,-0.0,-0.00024155697850617515,0.00024155697850617515
10369,-0.0,-0.0006076909586163983,0.0006076909586163983
10370,-0.0,-0.0004611116186210632,0.0004611116186210632
10371,-0.0,-0.000455012333108189,0.000455012333108189
10372,-0.0,-0.00010481757055780158,0.00010481757055780158
10373,-0.0,-0.00026580249050547666,0.00026580249050547666
10374,-0.0,-0.0002462229353847492,0.0002462229353847492
10375,-0.0,-0.0002994641630362101,0.0002994641630362101
10376,-0.0,-0.000393776673546637,0.000393776673546637
10377,-0.0,-0.0008774282709976541,0.0008774282709976541
10378,-0.0,-0.00037282452380020455,0.00037282452380020455
10379,-0.0,-0.0003814921331831103,0.0003814921331831103
10380,-0.0,-0.0001370518069456809,0.0001370518069456809
10381,-0.0,-0.0002472773020896102,0.0002472773020896102
10382,-0.0,-2.4959680297465384e-05,2.4959680297465384e-05
10383,-0.0,-0.0005082852687959481,0.0005082852687959481
10384,-0.0,-5.1134806641541873e-05,5.1134806641541873e-05
10385,-0.0,-0.0008422227947355785,0.0008422227947355785
10386,-0.0,-0.0004096407587186674,0.0004096407587186674
10387,-0.0,-0.0007908613728581202,0.0007908613728581202
10388,-0.0,-0.00021428045744488564,0.00021428045744488564
10389,-0.0,-0.00019663356241524907,0.00019663356241524907
10390,-0.0,-8.113141173803197e-05,8.113141173803197e-05
10391,-0.0,-0.0004873983646428849,0.0004873983646428849
10392,-0.0,-0.0005643490828518584,0.0005643490828518584
10393,-0.0,-0.0008656024830235164,0.0008656024830235164
10394,-0.0,-0.0013492205749219366,0.0013492205749219366
10395,0.006658328184339525,0.0064194905239938,0.00023883766034572557
10396,0.011186482828108666,0.011042211666908944,0.0001442711611997216
10397,-2.9527208101732886e-17,-0.0019618440022335843,0.001961844002233555
10398,0.004463587317263437,0.004331774767880544,0.00013181254938289273
10399,2.935152121352757e-17,-0.0013226072548382334,0.0013226072548382626
10400,6.522560269672794e-18,-0.0009518308723780983,0.0009518308723781048
10401,-0.0,-0.0004199478176617566,0.0004199478176617566
10402,3.261280134836397e-18,-0.0006092105817055213,0.0006092105817055246
10403,-1.291815354450814e-17,-0.0002609770845290936,0.0002609770845290807
10404,-1.4763604050866443e-17,-0.00018059373642942053,0.00018059373642940576
10405,-3.690901012716611e-18,-0.00047855455814105677,0.0004785545581410531
10406,-0.0,-0.0001958217899500974,0.0001958217899500974
10407,-0.0,-0.0008722307409973862,0.0008722307409973862
10408,3.0574501264091223e-19,-0.00010026871127870176,0.00010026871127870207
10409,-0.008169998440897051,-0.009058294888150827,0.0008882964472537759
10410,6.522560269672794e-18,-0.0004993489010249327,0.0004993489010249392
10411,3.261280134836397e-18,-0.000694440516299733,0.0006944405162997362
10412,8.153200337090993e-19,-0.00021358040610149724,0.00021358040610149805
10413,-1.8454505063583054e-18,-0.000343454673603018,0.0003434546736030162
10414,-1.1072703038149834e-17,-0.0016385020314329621,0.001638502031432951
10415,-7.381802025433222e-18,-0.002319374733234692,0.0023193747332346847
10416,-7.381802025433222e-18,-0.0015568705519420324,0.001556870551942025
10417,1.3045120539345589e-17,-0.001583702681558066,0.001583702681558079
10418,-2.3068131329478817e-19,-0.0002866553508186429,0.00028665535081864266
10419,6.522560269672794e-18,-0.0011738453268816192,0.0011738453268816257
10420,-1.8454505063583054e-18,-0.000608139270707441,0.0006081392707074392
10421,1.0191500421363741e-19,-0.00015683300608594132,0.00015683300608594142
10422,-4.613626265895763e-19,-0.00011929950425082741,0.00011929950425082695
10423,8.153200337090993e-19,-8.143173523112082e-05,8.143173523112163e-05
10424,-9.227252531791527e-19,-6.966467168167685e-05,6.966467168167593e-05
10425,-2.2145406076299668e-17,-0.001383552663415407,0.0013835526634153848
10426,1.3045120539345589e-17,-0.0011593917638270254,0.0011593917638270384
10427,1.6306400674181986e-18,-0.000533843956793916,0.0005338439567939176
10428,-0.0,-2.1136310275745786e-05,2.1136310275745786e-05
10429,2.6090241078691177e-17,-0.0020358898446646537,0.0020358898446646797
10430,2.6090241078691177e-17,-0.003023628704610483,0.003023628704610509
10431,-2.2145406076299668e-17,-0.0023738756167035508,0.0023738756167035286
10432,-0.0,-0.0008191615267813177,0.0008191615267813177
10433,0.01341243109254967,0.0121083238523713,0.0013041072401783708
10434,3.424344141578217e-17,-0.0012215664814922463,0.0012215664814922806
10435,0.006799861704611686,0.005939770135513414,0.0008600915690982714
10436,-0.02014204019214029,-0.020818486657592665,0.0006764464654523752
10437,-0.014208652493835695,-0.015012842306641834,0.0008041898128061387
10438,-0.0,-0.0010108260993324197,0.0010108260993324197
10439,0.009888237011438364,0.009816837072375312,7.139993906305105e-05
10440,6.522560269672794e-18,-0.0001921221262471225,0.00019212212624712904
10441,5.7072402359636954e-18,-0.00017937171501874595,0.00017937171501875167
10442,2.0383000842727482e-19,-8.760432851783554e-05,8.760432851783575e-05
10443,-0.0,-0.0005321134544205222,0.0005321134544205222
10444,1.6306400674181986e-18,-0.0005893346871951651,0.0005893346871951667
10445,-0.009888237011438379,-0.0108385538635355,0.0009503168520971217
10446,-0.0,-0.0006673933862086884,0.0006673933862086884
10447,-0.0,-0.00016743472287384067,0.00016743472287384067
10448,-0.0,-3.144667108373421e-05,3.144667108373421e-05
10449,-0.0,-0.0008302541609891723,0.0008302541609891723
10450,-0.0,-0.0009021789099669153,0.0009021789099669153
10451,-0.0,-4.297105874206376e-05,4.297105874206376e-05
10452,-0.0,-0.000341323897456144,0.000341323897456144
10453,-0.0,-0.0010670286268606639,0.0010670286268606639
10454,-0.0,-0.00013329458368752952,0.00013329458368752952
10455,-0.0,-7.662784616453625e-05,7.662784616453625e-05
10456,-0.0,-0.00010615213101016331,0.00010615213101016331
10457,-0.0,-0.00021986557870429469,0.00021986557870429469
10458,-0.0,-0.00018362181615760027,0.00018362181615760027
10459,-0.0,-6.076271700127046e-05,6.076271700127046e-05
10460,-0.0,-0.00023342776099194315,0.00023342776099194315
10461,-0.0,-0.00034308931010608267,0.00034308931010608267
10462,-0.0,-0.0002408460668365859,0.0002408460668365859
10463,-0.0,-0.00036983922822357037,0.00036983922822357037
10464,-0.0,-0.00011793051940567777,0.00011793051940567777
10465,-0.0,-0.00044437358553301603,0.00044437358553301603
10466,-0.0,-0.00028855780071638176,0.00028855780071638176
10467,-0.0,-0.000297160021409207,0.000297160021409207
10468,-0.0,-0.00026259567245819087,0.00026259567245819087
10469,-0.0,-0.0005461230498618831,0.0005461230498618831
10470,-0.0,-5.250838499854047e-05,5.250838499854047e-05
10471,-0.0,-0.0004568982812346582,0.0004568982812346582
10472,-0.0,-0.0003315251817820701,0.0003315251817820701
10473,-0.0,-0.00038125041761948985,0.00038125041761948985
10474,-0.0,-9.066379880115025e-05,9.066379880115025e-05
10475,0.02101128437707631,0.021011284377076313,-3.469446951953614e-18
10476,2.7007476116613916e-18,-3.7766006254518236e-05,3.776600625452094e-05
10477,4.076600168545496e-18,-0.000258465767647572,0.0002584657676475761
10478,1.6306400674181984e-17,-0.00021732783061198128,0.0002173278306119976
10479,0.0019683755848943526,0.001331503365666842,0.0006368722192275106
10480,0.018278885345033136,0.018272297461452335,6.587883580801146e-06
10481,-0.0011582412581683992,-0.002114868516223765,0.0009566272580553657
10482,0.0076730735971543675,0.006683134377021987,0.0009899392201323806
10483,0.000505343637520518,-0.0010277139940042348,0.0015330576315247528
10484,-0.04827872128351032,-0.04991355909208009,0.0016348378085697668
10485,-0.0,-0.00042193443756161287,0.00042193443756161287
10486,-0.0,-8.322010077502276e-05,8.322010077502276e-05
10487,-0.0,-0.0002370069968096839,0.0002370069968096839
10488,-0.0,-0.0005922867849694796,0.0005922867849694796
10489,-0.0,-0.0002547948903105462,0.0002547948903105462
10490,-0.0,-0.00026066728985878743,0.00026066728985878743
10491,-0.0,-0.0008786476344096883,0.0008786476344096883
10492,0.05472269614832249,0.05472269614832249,0.0
10493,0.048236103854189374,0.048236103854189374,0.0
10494,-8.858162430519867e-17,-0.0018804100410230913,0.0018804100410230026
10495,0.04939322456929368,0.049385982991578176,7.241577715505487e-06
10496,-1.0334522835606511e-16,-0.0015070172973401883,0.0015070172973400849
10497,0.03775751650902068,0.03765077694674826,0.00010673956227241765
10498,0.037793330453442284,0.037793330453442284,0.0
10499,-0.007084277064575389,-0.008131646004816018,0.0010473689402406292
10500,-0.00825784580137773,-0.00984681273146901,0.0015889669300912807
10501,0.013392497656101522,0.012563672551878496,0.0008288251042230261
10502,0.033805460435665714,0.033805460435665714,0.0
10503,0.02294139312999202,0.022940889435808524,5.036941834977993e-07
10504,-0.024467666985728193,-0.025079031689189697,0.000611364703461504
10505,-0.01544661534620396,-0.016897292046150626,0.0014506766999466663
10506,-0.10083640296409158,-0.10110187507717851,0.0002654721130869314
10507,-0.08272933406234989,-0.08296047050839545,0.0002311364460455545
10508,0.03270163671595059,0.0327016367159506,-6.938893903907228e-18
10509,0.020755839657221487,0.020755786471954325,5.3185267162580985e-08
10510,-0.06787171875502641,-0.06796845384548379,9.673509045737827e-05
10511,0.008710589615422242,0.008367432722557413,0.00034315689286482966
10512,-0.052569806238334786,-0.05257278590402764,2.9796656928551823e-06
10513,-0.0009466215269341408,-0.002118074978348116,0.001171453451413975
10514,-0.0,-0.0008398287700716844,0.0008398287700716844
10515,-0.0,-0.0005738179869389482,0.0005738179869389482
10516,-0.0,-0.00045333398420605096,0.00045333398420605096
10517,-0.0,-0.0004175082048565209,0.0004175082048565209
10518,-0.0,-5.880458120278246e-05,5.880458120278246e-05
10519,-0.0,-0.00045523689969874387,0.00045523689969874387
10520,-0.0,-0.00010350020401158923,0.00010350020401158923
10521,-0.0,-0.0015597190561898945,0.0015597190561898945
10522,-0.0,-0.000601677926815344,0.000601677926815344
10523,-0.0,-0.00032960718947573625,0.00032960718947573625
10524,-0.0,-0.0011110390013511426,0.0011110390013511426
10525,-0.0,-0.0009517340874542531,0.0009517340874542531
10526,-0.0,-0.00030227092483576097,0.00030227092483576097
10527,0.024112406509367964,0.024112406509367964,0.0
10528,0.017597778565961415,0.017462481434759355,0.00013529713120205913
10529,0.0009824679184923114,-8.972521477975843e-05,0.0010721931332720697
10530,0.014428708722743974,0.012636106405760945,0.0017926023169830291
10531,0.02067479668082477,0.020411588910049083,0.00026320777077568774
10532,0.023490522197929065,0.023490522197929065,0.0
10533,-0.048341344075468265,-0.04935091610999303,0.0010095720345247652
10534,-0.05294533651985127,-0.053354405943275326,0.0004090694234240577
10535,-0.0,-0.0006596279440412113,0.0006596279440412113
10536,-0.0,-0.00016136933622964804,0.00016136933622964804
10537,-0.0,-0.0006282091158389333,0.0006282091158389333
10538,-0.0,-0.0006136504353647965,0.0006136504353647965
10539,-0.0,-0.00021944247834568262,0.00021944247834568262
10540,-0.0,-0.0006412670174147333,0.0006412670174147333
10541,-0.0,-0.00039899544854264055,0.00039899544854264055
10542,-0.0,-0.00027104848185587684,0.00027104848185587684
10543,-0.0,-0.0008782926212346818,0.0008782926212346818
10544,-0.0,-0.0013636791847336266,0.0013636791847336266
10545,-0.0,-0.0007031859041604255,0.0007031859041604255
10546,-0.0,-0.0006189743748360447,0.0006189743748360447
10547,-0.0,-0.0009537553649027271,0.0009537553649027271
10548,-0.0,-0.0005617925616622877,0.0005617925616622877
10549,-0.0,-0.00019660565563508673,0.00019660565563508673
10550,-0.0,-0.0004693786926262226,0.0004693786926262226
10551,-0.0,-0.000348101227769824,0.000348101227769824
10552,-0.0,-0.0003124903071768855,0.0003124903071768855
10553,-0.0,-0.0008574967754907794,0.0008574967754907794
10554,-0.0,-0.00032181811686199683,0.00032181811686199683
10555,-0.0,-0.0014772562734765484,0.0014772562734765484
10556,-0.0,-0.0017404548911516434,0.0017404548911516434
10557,-0.0,-0.000586671104527258,0.000586671104527258
10558,-0.0,-0.0006574128446511166,0.0006574128446511166
10559,-0.0,-0.00040931466670883937,0.00040931466670883937
10560,-0.0,-0.00018457011134539864,0.00018457011134539864
10561,-0.0,-6.271584849477917e-05,6.271584849477917e-05
10562,-0.0,-7.310217904477229e-05,7.310217904477229e-05
10563,-0.0,-0.0003825846941113051,0.0003825846941113051
10564,-0.0,-0.0008961981921923257,0.0008961981921923257
10565,-0.0,-0.0003779809701042266,0.0003779809701042266
10566,-0.0,-0.00044678271093810483,0.00044678271093810483
10567,-0.0,-9.843229688690907e-05,9.843229688690907e-05
10568,-0.0,-9.542031439440605e-07,9.542031439440605e-07
10569,-0.0,-2.9770365920155638e-05,2.9770365920155638e-05
10570,-0.0,-7.434668736850651e-05,7.434668736850651e-05
10571,-0.0,-0.00023610114080865847,0.00023610114080865847
10572,-0.0,-0.0002999947852580815,0.0002999947852580815
10573,-0.0,-1.5389356314938799e-06,1.5389356314938799e-06
10574,-0.0,-0.00017255960445880305,0.00017255960445880305
10575,-0.0,-0.0002186998809409398,0.0002186998809409398
10576,-0.0,-0.0004617426180427457,0.0004617426180427457
10577,-0.0,-0.00028848203819031686,0.00028848203819031686
10578,-0.0,-7.108349762584435e-05,7.108349762584435e-05
10579,-0.0,-0.00046525255235342026,0.00046525255235342026
10580,-0.0,-0.003363105853286269,0.003363105853286269
10581,-0.0,-0.0008038829535617858,0.0008038829535617858
10582,0.005027661167801706,0.004142719913710322,0.0008849412540913836
10583,0.01385635871015235,0.013498103610547,0.00035825509960535004
10584,2.2828960943854782e-17,-0.00040068310887520495,0.0004006831088752278
10585,0.012706975436005396,0.012319975298862751,0.00038700013714264465
10586,0.023517672122351237,0.023517672122351244,-6.938893903907228e-18
10587,0.01592892755397502,0.015620365643965262,0.0003085619100097591
10588,-0.07103759499028574,-0.0712337630675605,0.00019616807727476648
10589,0.012942959367953479,0.012368796903370362,0.0005741624645831164
10590,5.7072402359636954e-18,-0.0029038466681422016,0.0029038466681422072
10591,-0.01294295936795349,-0.01624998412769534,0.0033070247597418497
10592,-0.0,-0.0024376259058450384,0.0024376259058450384
10593,0.03177251906858723,0.031612702832865124,0.00015981623572210862
10594,0.0004981440835581584,-0.00014173217019597555,0.000639876253754134
10595,-0.012736510581029382,-0.014547797167598573,0.0018112865865691913
10596,-0.019534152571116015,-0.020987167179989885,0.0014530146088738705
10597,-0.0,-0.0014750761592882198,0.0014750761592882198
10598,-0.0,-0.0021547842323756208,0.0021547842323756208
10599,-0.0,-0.003390744310056692,0.003390744310056692
10600,0.03315498014993148,0.03276191599726526,0.00039306415266621847
10601,0.029960709428961167,0.029960709428961153,1.3877787807814457e-17
10602,-5.905441620346577e-17,-0.0017861120251809759,0.0017861120251809169
10603,0.00029776287879691775,-0.0014466152681516635,0.0017443781469485813
10604,2.6090241078691177e-17,-0.0016261197938385419,0.0016261197938385679
10605,9.783840404509192e-17,-0.004219853903547184,0.004219853903547282
10606,-3.690901012716611e-18,-0.0008637237623972606,0.0008637237623972569
10607,-0.014510720338890018,-0.014726462657454947,0.00021574231856492931
10608,-0.03222487079588866,-0.03309339725236958,0.000868526456480917
10609,4.0766001685454964e-19,-0.0006759784520568248,0.0006759784520568253
10610,-2.9527208101732886e-17,-0.0009795458738962079,0.0009795458738961784
10611,-0.0,-0.0017685263648467339,0.0017685263648467339
10612,-1.8454505063583054e-17,-0.0007200824153782228,0.0007200824153782044
10613,3.261280134836397e-18,-0.0009423168879486458,0.0009423168879486491
10614,6.522560269672794e-18,-0.001061597728044243,0.0010615977280442495
10615,6.522560269672794e-18,-0.000959661383935103,0.0009596613839351095
10616,0.006230991752057743,0.0058760795865781205,0.0003549121654796228
10617,3.261280134836397e-18,-0.00014945803114302226,0.00014945803114302551
10618,1.5898740657327436e-17,-0.00024599031697864073,0.0002459903169786566
10619,0.03562618698734517,0.03562618698734516,6.938893903907228e-18
10620,0.006270014054976133,0.005334305109751051,0.0009357089452250817
10621,-0.05930901078008834,-0.0593241597440225,1.514896393415427e-05
10622,-0.005496043337201679,-0.006379251603259019,0.0008832082660573401
10623,-0.0,-0.0013263121693165756,0.0013263121693165756
10624,-0.0,-0.0010958152942654718,0.0010958152942654718
10625,-0.0,-0.0013986963227923077,0.0013986963227923077
10626,-0.0,-0.0008156360167343823,0.0008156360167343823
10627,-0.0,-0.0005483288172294993,0.0005483288172294993
10628,-0.0,-0.0029174053184689895,0.0029174053184689895
10629,-0.0,-0.0007911472987989774,0.0007911472987989774
10630,-0.0,-0.0027862302424829246,0.0027862302424829246
10631,-0.0,-0.0002559317523091366,0.0002559317523091366
10632,-0.0,-0.0020642149552768203,0.0020642149552768203
10633,-0.0,-0.0007492516410957813,0.0007492516410957813
10634,-0.0,-0.000301241769091469,0.000301241769091469
10635,-0.0,-0.00020949509776184186,0.00020949509776184186
10636,-0.0,-4.859513896934003e-05,4.859513896934003e-05
10637,-0.0,-0.0006349724000432527,0.0006349724000432527
10638,-0.0,-0.00033320619044706855,0.00033320619044706855
10639,-0.0,-0.000675896312147945,0.000675896312147945
10640,-0.0,-0.00013861184119581612,0.00013861184119581612
