source,period,capacity_mwh,reserve_mw,supply_mw,deficit_mwh,request_mwh,hydrogen_energy_mwh,hours,restarts,deficit_pct
Germany_15min,calibration,4.0,0.25,0.2,1.3543358645505024e-09,99.054959375992,887.2862674666868,4343.0,1,1.3672569986220736e-09
Germany_15min,calibration,4.0,0.25,0.4,1.3543358645505024e-09,99.054959375992,1755.8862674666873,4343.0,1,1.3672569986220736e-09
Germany_15min,calibration,4.0,0.5,0.0,10.758884766439305,198.109918751984,49.133357632272094,4343.0,1,5.430765321704297
Germany_15min,calibration,4.0,0.5,0.025,1.9964715566610505,198.109918751984,147.83043196241698,4343.0,1,1.0077595151409129
Germany_15min,calibration,4.0,0.5,0.05,1.328264458486892e-09,198.109918751984,254.26047322531718,4343.0,1,6.704684282616666e-10
Germany_15min,calibration,4.0,0.5,0.1,1.3514626174995175e-09,198.109918751984,471.54381885936135,4343.0,1,6.821781695804078e-10
Germany_15min,calibration,4.0,0.5,0.2,1.351314665384852e-09,198.109918751984,905.9551719856956,4343.0,1,6.821034877494336e-10
Germany_15min,calibration,4.0,0.5,0.4,1.349201682917226e-09,198.109918751984,1774.5725349333602,4343.0,1,6.810369169886474e-10
Germany_15min,calibration,4.0,0.75,0.0,21.673400700020903,297.16487812797965,79.51654458061188,4343.0,1,7.293392421256069
Germany_15min,calibration,4.0,0.75,0.025,7.954045782331058,297.16487812797965,172.7777970757043,4343.0,1,2.676643966958134
Germany_15min,calibration,4.0,0.75,0.05,2.4859385203463433,297.16487812797965,275.2532393105346,4343.0,1,0.8365519290189223
Germany_15min,calibration,4.0,0.75,0.1,1.3428903570425006e-09,297.16487812797965,489.91858067824836,4343.0,1,4.5190076482193144e-10
Germany_15min,calibration,4.0,0.75,0.2,1.3595084391443707e-09,297.16487812797965,924.3512856106972,4343.0,1,4.574929741726991e-10
Germany_15min,calibration,4.0,0.75,0.4,1.3673449923754349e-09,297.16487812797965,1793.0109390320356,4343.0,1,4.6013008030732416e-10
Germany_15min,calibration,8.0,0.25,0.0,1.3667593381293766,99.054959375992,20.238813314084616,4343.0,1,1.3797989992014863
Germany_15min,calibration,8.0,0.25,0.025,2.6490899900874377e-09,99.054959375992,127.13023661262876,4343.0,1,2.674363814568884e-09
Germany_15min,calibration,8.0,0.25,0.05,2.7010618177451627e-09,99.054959375992,235.77190942970464,4343.0,1,2.7268314830078266e-09
Germany_15min,calibration,8.0,0.25,0.1,2.697090551184075e-09,99.054959375992,452.9775859928095,4343.0,1,2.7228223283061286e-09
Germany_15min,calibration,8.0,0.25,0.2,2.7062183192662206e-09,99.054959375992,887.2862674666791,4343.0,1,2.732037180484805e-09
Germany_15min,calibration,8.0,0.25,0.4,2.7062183192662206e-09,99.054959375992,1755.8862674666796,4343.0,1,2.732037180484805e-09
Germany_15min,calibration,8.0,0.5,0.0,6.493518674572061,198.109918751984,44.561511841034125,4343.0,1,3.277735267107635
Germany_15min,calibration,8.0,0.5,0.025,0.11647155792309363,198.109918751984,145.77327636675733,4343.0,1,0.05879138139918459
Germany_15min,calibration,8.0,0.5,0.05,2.65739766798887e-09,198.109918751984,254.260473225313,4343.0,1,1.3413753762201557e-09
Germany_15min,calibration,8.0,0.5,0.1,2.685730094186288e-09,198.109918751984,471.54381885932725,4343.0,1,1.3556767430451494e-09
Germany_15min,calibration,8.0,0.5,0.2,2.707368505145287e-09,198.109918751984,905.9551719856788,4343.0,1,1.3665991698955122e-09
Germany_15min,calibration,8.0,0.5,0.4,2.7086717291010048e-09,198.109918751984,1774.5725349333736,4343.0,1,1.3672569986220736e-09
Germany_15min,calibration,8.0,0.75,0.0,12.478532174525693,297.16487812797965,69.63156055296666,4343.0,1,4.199194821788993
Germany_15min,calibration,8.0,0.75,0.025,4.694830136522076,297.16487812797965,169.23851389114674,4343.0,1,1.579873828326428
Germany_15min,calibration,8.0,0.75,0.05,0.6059385216490879,297.16487812797965,273.2066716304782,4343.0,1,0.2039065065381411
Germany_15min,calibration,8.0,0.75,0.1,2.6618336909521364e-09,297.16487812797965,489.91858067827525,4343.0,1,8.957430325281469e-10
Germany_15min,calibration,8.0,0.75,0.2,2.6757778039962532e-09,297.16487812797965,924.3512856106651,4343.0,1,9.004354151313532e-10
Germany_15min,calibration,8.0,0.75,0.4,2.672934173890105e-09,297.16487812797965,1793.0109390320179,4343.0,1,8.994784951467096e-10
Germany_15min,development,0.5,0.25,0.0,34.75412168273144,96.35272081642373,6.1809603767781045,4417.0,0,36.069683749716646
Germany_15min,development,0.5,0.25,0.025,2.1266888606629033,96.35272081642373,81.64268801248531,4417.0,0,2.207191289091652
Germany_15min,development,0.5,0.25,0.05,0.44303119550519043,96.35272081642373,190.6119805050615,4417.0,0,0.45980143762548936
Germany_15min,development,0.5,0.25,0.1,1.526427297757261e-10,96.35272081642373,411.20785332777245,4417.0,0,1.5842077782790283e-10
Germany_15min,development,0.5,0.25,0.2,1.5286796076549493e-10,96.35272081642373,852.9460289990792,4417.0,0,1.586545345789944e-10
Germany_15min,development,0.5,0.25,0.4,1.5286796076549493e-10,96.35272081642373,1736.3460289990792,4417.0,0,1.586545345789944e-10
Germany_15min,development,0.5,0.5,0.0,77.18732395152101,192.70544163284745,20.799036663569936,4417.0,0,40.05456374116428
Germany_15min,development,0.5,0.5,0.025,27.20334998543279,192.70544163284745,77.63431132810587,4417.0,0,14.116544792368678
Germany_15min,development,0.5,0.5,0.05,13.133171900417423,192.70544163284745,173.2585892871673,4417.0,0,6.81515362988007
Germany_15min,development,0.5,0.5,0.1,5.431708534792144,192.70544163284745,386.29305538503655,4417.0,0,2.818658616366901
Germany_15min,development,0.5,0.5,0.2,1.595584146595982,192.70544163284745,824.1552628138969,4417.0,0,0.827991224885062
Germany_15min,development,0.5,0.5,0.4,1.0170477991112705,192.70544163284745,1706.9660362661164,4417.0,0,0.5277732639480952
Germany_15min,development,0.5,0.75,0.0,124.21201216785887,289.05816244928224,38.39586471073785,4417.0,0,42.971286856378924
Germany_15min,development,0.5,0.75,0.025,68.38138819204146,289.05816244928224,88.89823843423689,4417.0,0,23.6566190045021
Germany_15min,development,0.5,0.75,0.05,43.78874299066488,289.05816244928224,173.1198951751766,4417.0,0,15.148765431714107
Germany_15min,development,0.5,0.75,0.1,23.81956677865684,289.05816244928224,372.9419357637847,4417.0,0,8.240406213346835
Germany_15min,development,0.5,0.75,0.2,12.026282799108017,289.05816244928224,802.4855280586918,4417.0,0,4.1605062099632395
Germany_15min,development,0.5,0.75,0.4,9.818342244565981,289.05816244928224,1683.617169124753,4417.0,0,3.3966666643737122
Germany_15min,development,1.0,0.25,0.0,32.27442520037343,96.35272081642373,3.703331021315083,4417.0,0,33.49612229618753
Germany_15min,development,1.0,0.25,0.025,0.1384806407293354,96.35272081642373,79.45574860463103,4417.0,0,0.1437226053981143
Germany_15min,development,1.0,0.25,0.05,3.009920835379604e-10,96.35272081642373,190.11873579812993,4417.0,0,3.123856607136464e-10
Germany_15min,development,1.0,0.25,0.1,3.0729830064469303e-10,96.35272081642373,411.2078533277757,4417.0,0,3.1893058965109444e-10
Germany_15min,development,1.0,0.25,0.2,3.0703556917936225e-10,96.35272081642373,852.9460289990825,4417.0,0,3.186579129035106e-10
Germany_15min,development,1.0,0.25,0.4,3.0703556917936225e-10,96.35272081642373,1736.3460289990826,4417.0,0,3.186579129035106e-10
Germany_15min,development,1.0,0.5,0.0,69.50824336546287,192.70544163284745,12.361920753556209,4417.0,0,36.069683749716646
Germany_15min,development,1.0,0.5,0.025,15.566309532908596,192.70544163284745,64.7338421511203,4417.0,0,8.077773726061327
Germany_15min,development,1.0,0.5,0.05,4.253377721325807,192.70544163284745,163.28537602497062,4417.0,0,2.207191289091652
Germany_15min,development,1.0,0.5,0.1,0.8860623910103809,192.70544163284745,381.223961010123,4417.0,0,0.45980143762548936
Germany_15min,development,1.0,0.5,0.2,3.052854595514522e-10,192.70544163284745,822.4157066555449,4417.0,0,1.5842077782790283e-10
Germany_15min,development,1.0,0.5,0.4,3.0573592153098987e-10,192.70544163284745,1705.8920579981584,4417.0,0,1.586545345789944e-10
Germany_15min,development,1.0,0.75,0.0,110.50335858518298,289.05816244928224,25.430384166236976,4417.0,0,38.22876256074303
Germany_15min,development,1.0,0.75,0.025,48.67707331815371,289.05816244928224,69.48827603299759,4417.0,0,16.839888867242944
Germany_15min,development,1.0,0.75,0.05,23.42004855784994,289.05816244928224,152.80737981229385,4417.0,0,8.102192430549056
Germany_15min,development,1.0,0.75,0.1,8.754522404554569,289.05816244928224,358.5509586265197,4417.0,0,3.028636981005726
Germany_15min,development,1.0,0.75,0.2,2.532677849387275,289.05816244928224,794.3287925099573,4417.0,0,0.8761827820142097
Germany_15min,development,1.0,0.75,0.4,1.3360016419563372,289.05816244928224,1676.6056101471208,4417.0,0,0.46219128726065645
Germany_15min,development,2.0,0.25,0.0,30.0804787466818,96.35272081642373,1.8534192897729127,4417.0,0,31.21912748472636
Germany_15min,development,2.0,0.25,0.025,5.854231591610552e-10,96.35272081642373,79.30672922595292,4417.0,0,6.07583422866111e-10
Germany_15min,development,2.0,0.25,0.05,6.089936532963492e-10,96.35272081642373,190.11873579812917,4417.0,0,6.320461406135442e-10
Germany_15min,development,2.0,0.25,0.1,6.149162768502444e-10,96.35272081642373,411.20785332776813,4417.0,0,6.381929556735769e-10
Germany_15min,development,2.0,0.25,0.2,6.112686405005208e-10,96.35272081642373,852.9460289990664,4417.0,0,6.34407243844356e-10
Germany_15min,development,2.0,0.25,0.4,6.112686405005208e-10,96.35272081642373,1736.3460289990662,4417.0,0,6.34407243844356e-10
Germany_15min,development,2.0,0.5,0.0,64.54885040074686,192.70544163284745,7.406662042630166,4417.0,0,33.49612229618753
Germany_15min,development,2.0,0.5,0.025,7.781949151586282,192.70544163284745,56.250234946742445,4417.0,0,4.038261237278842
Germany_15min,development,2.0,0.5,0.05,0.2769612814586708,192.70544163284745,158.91149720926205,4417.0,0,0.1437226053981143
Germany_15min,development,2.0,0.5,0.1,6.019841670759208e-10,192.70544163284745,380.23747159625987,4417.0,0,3.123856607136464e-10
Germany_15min,development,2.0,0.5,0.2,6.145966012893861e-10,192.70544163284745,822.4157066555514,4417.0,0,3.1893058965109444e-10
Germany_15min,development,2.0,0.5,0.4,6.140711383587245e-10,192.70544163284745,1705.892057998165,4417.0,0,3.186579129035106e-10
Germany_15min,development,2.0,0.75,0.0,100.95654288391793,289.05816244928224,15.042269588630738,4417.0,0,34.92603081278898
Germany_15min,development,2.0,0.75,0.025,33.36573456624065,289.05816244928224,52.65812974372307,4417.0,0,11.542913814826093
Germany_15min,development,2.0,0.75,0.05,9.873647535312891,289.05816244928224,137.76102517786745,4417.0,0,3.415799592597669
Germany_15min,development,2.0,0.75,0.1,1.4238294046108597,289.05816244928224,350.3178846056482,4417.0,0,0.49257540162377633
Germany_15min,development,2.0,0.75,0.2,0.07300336240654089,289.05816244928224,791.6399755537578,4417.0,0,0.025255596239857077
Germany_15min,development,2.0,0.75,0.4,6.058657506824794e-10,289.05816244928224,1675.1688780022153,4417.0,0,2.095999454050303e-10
Germany_15min,development,4.0,0.25,0.0,28.03379458897185,96.35272081642373,0.6676186687944685,4417.0,0,29.094969349524973
Germany_15min,development,4.0,0.25,0.025,1.1749696238671497e-09,96.35272081642373,79.30672922595909,4417.0,0,1.2194462324585143e-09
Germany_15min,development,4.0,0.25,0.05,1.2062959971569114e-09,96.35272081642373,190.11873579812817,4417.0,0,1.2519584158450595e-09
Germany_15min,development,4.0,0.25,0.1,1.2233388927250802e-09,96.35272081642373,411.2078533277677,4417.0,0,1.2696464431511488e-09
Germany_15min,development,4.0,0.25,0.2,1.2229808437802759e-09,96.35272081642373,852.946028999067,4417.0,0,1.2692748408323242e-09
Germany_15min,development,4.0,0.25,0.4,1.2229808437802759e-09,96.35272081642373,1736.3460289990674,4417.0,0,1.2692748408323242e-09
Germany_15min,development,4.0,0.5,0.0,60.1609574933636,192.70544163284745,3.7068385795458254,4417.0,0,31.21912748472636
Germany_15min,development,4.0,0.5,0.025,2.8687057314060396,192.70544163284745,50.91109357503469,4417.0,0,1.488648014865947
Germany_15min,development,4.0,0.5,0.05,1.1708463183221103e-09,192.70544163284745,158.61345845190584,4417.0,0,6.07583422866111e-10
Germany_15min,development,4.0,0.5,0.1,1.2179873065926984e-09,192.70544163284745,380.23747159625833,4417.0,0,6.320461406135442e-10
Germany_15min,development,4.0,0.5,0.2,1.2298325537004887e-09,192.70544163284745,822.4157066555363,4417.0,0,6.381929556735769e-10
Germany_15min,development,4.0,0.5,0.4,1.2225372810010417e-09,192.70544163284745,1705.8920579981327,4417.0,0,6.34407243844356e-10
Germany_15min,development,4.0,0.75,0.0,94.0633223496915,289.05816244928224,8.635676698183584,4417.0,0,32.541313330390985
Germany_15min,development,4.0,0.75,0.025,22.24877567253119,289.05816244928224,40.595125096842025,4417.0,0,7.696989243967441
Germany_15min,development,4.0,0.75,0.05,2.370982330204811,289.05816244928224,129.5640401189234,4417.0,0,0.8202440332819941
Germany_15min,development,4.0,0.75,0.1,1.1852156335364405e-09,289.05816244928224,348.74708272963727,4417.0,0,4.1002669618243245e-10
Germany_15min,development,4.0,0.75,0.2,1.2212816820975338e-09,289.05816244928224,791.5603054530314,4417.0,0,4.2250378669442287e-10
Germany_15min,development,4.0,0.75,0.4,1.2230657299211699e-09,289.05816244928224,1675.16887800223,4417.0,0,4.231209800677285e-10
Germany_15min,development,8.0,0.25,0.0,26.10986004233551,96.35272081642373,0.6206954819504056,4417.0,0,27.09820731692817
Germany_15min,development,8.0,0.25,0.025,2.3425493364798898e-09,96.35272081642373,79.30672922598421,4417.0,0,2.431222820311466e-09
Germany_15min,development,8.0,0.25,0.05,2.4186867049002116e-09,96.35272081642373,190.11873579814144,4417.0,0,2.510242247863888e-09
Germany_15min,development,8.0,0.25,0.1,2.4537436562924206e-09,96.35272081642373,411.20785332777416,4417.0,0,2.546626224460669e-09
Germany_15min,development,8.0,0.25,0.2,2.4461687148831353e-09,96.35272081642373,852.946028999097,4417.0,0,2.538764545677651e-09
Germany_15min,development,8.0,0.25,0.4,2.4461687148831353e-09,96.35272081642373,1736.3460289990974,4417.0,0,2.538764545677651e-09
Germany_15min,development,8.0,0.5,0.0,56.0675891779437,192.70544163284745,1.335237337588937,4417.0,0,29.094969349524973
Germany_15min,development,8.0,0.5,0.025,1.973950464814516e-09,192.70544163284745,47.7685205646692,4417.0,0,1.0243356119519397e-09
Germany_15min,development,8.0,0.5,0.05,2.3499392477342994e-09,192.70544163284745,158.61345845191818,4417.0,0,1.2194462324585143e-09
Germany_15min,development,8.0,0.5,0.1,2.412591994313823e-09,192.70544163284745,380.23747159625634,4417.0,0,1.2519584158450595e-09
Germany_15min,development,8.0,0.5,0.2,2.4466777854501604e-09,192.70544163284745,822.4157066555354,4417.0,0,1.2696464431511488e-09
Germany_15min,development,8.0,0.5,0.4,2.4459616875605517e-09,192.70544163284745,1705.892057998134,4417.0,0,1.2692748408323242e-09
Germany_15min,development,8.0,0.75,0.0,87.85680406403293,289.05816244928224,4.006131328564728,4417.0,0,30.39416127176418
Germany_15min,development,8.0,0.75,0.025,14.922515408021306,289.05816244928224,33.49032549730637,4417.0,0,5.162461174449482
Germany_15min,development,8.0,0.75,0.05,2.1880405421161776e-09,289.05816244928224,126.98216841128257,4417.0,0,7.56955113661628e-10
Germany_15min,development,8.0,0.75,0.1,2.372895721231365e-09,289.05816244928224,348.7470827296177,4417.0,0,8.20905973083431e-10
Germany_15min,development,8.0,0.75,0.2,2.4223333456850786e-09,289.05816244928224,791.5603054530102,4417.0,0,8.380089754808768e-10
Germany_15min,development,8.0,0.75,0.4,2.4273950865924753e-09,289.05816244928224,1675.1688780021714,4417.0,0,8.397600905037175e-10
Germany_15min,evaluation,0.5,0.25,0.0,25.84243803023156,135.34506420682013,24.35380828607412,5087.0,0,19.09374248826825
Germany_15min,evaluation,0.5,0.25,0.025,2.12292579997811,135.34506420682013,126.15265410875764,5087.0,0,1.568528422088653
Germany_15min,evaluation,0.5,0.25,0.05,0.23085429102920296,135.34506420682013,251.5018118286735,5087.0,0,0.17056720345297238
Germany_15min,evaluation,0.5,0.25,0.1,1.8853122352889412e-10,135.34506420682013,505.7527207662448,5087.0,0,1.392967114344122e-10
Germany_15min,evaluation,0.5,0.25,0.2,1.8882223277584332e-10,135.34506420682013,1014.4694894951045,5087.0,0,1.395117242600772e-10
Germany_15min,evaluation,0.5,0.25,0.4,1.8882223277584332e-10,135.34506420682013,2031.8694894951047,5087.0,0,1.395117242600772e-10
Germany_15min,evaluation,0.5,0.5,0.0,63.26841223923301,270.69012841364025,60.411636417927525,5087.0,0,23.37300314939925
Germany_15min,evaluation,0.5,0.5,0.025,24.496444895850274,270.69012841364025,146.02785392456659,5087.0,0,9.04962624215737
Germany_15min,evaluation,0.5,0.5,0.05,12.150749091617435,270.69012841364025,260.0733485153638,5087.0,0,4.488803918645284
Germany_15min,evaluation,0.5,0.5,0.1,4.195793867706787,270.69012841364025,506.22606465633424,5087.0,0,1.55003578900196
Germany_15min,evaluation,0.5,0.5,0.2,1.3657435666932674,270.69012841364025,1012.1248645846539,5087.0,0,0.5045413272722976
Germany_15min,evaluation,0.5,0.5,0.4,1.0967400605939324,270.69012841364025,2029.2478665607857,5087.0,0,0.4051644095857124
Germany_15min,evaluation,0.5,0.75,0.0,109.3455856713312,406.0351926204884,99.65239712558525,5087.0,0,26.930075929042427
Germany_15min,evaluation,0.5,0.75,0.025,64.23718201208001,406.0351926204884,178.1452868162128,5087.0,0,15.820594662621032
Germany_15min,evaluation,0.5,0.75,0.05,42.756204889327215,406.0351926204884,281.95420802393517,5087.0,0,10.530172178767382
Germany_15min,evaluation,0.5,0.75,0.1,24.50459585337526,406.0351926204884,516.9011442605083,5087.0,0,6.03509161243546
Germany_15min,evaluation,0.5,0.75,0.2,12.507918042584354,406.0351926204884,1013.1606139271694,5087.0,0,3.080500968859419
Germany_15min,evaluation,0.5,0.75,0.4,10.605544586591805,406.0351926204884,2028.5938007469954,5087.0,0,2.61197669052903
Germany_15min,evaluation,1.0,0.25,0.0,22.425786842601468,135.34506420682013,20.476169365627054,5087.0,0,16.5693422024853
Germany_15min,evaluation,1.0,0.25,0.025,0.2569191217116845,135.34506420682013,124.11986279971151,5087.0,0,0.18982526124416896
Germany_15min,evaluation,1.0,0.25,0.05,3.795739275268167e-10,135.34506420682013,251.2469277262605,5087.0,0,2.8044903576741567e-10
Germany_15min,evaluation,1.0,0.25,0.1,3.82096448277073e-10,135.34506420682013,505.75272076624805,5087.0,0,2.823128058022074e-10
Germany_15min,evaluation,1.0,0.25,0.2,3.8121578555226516e-10,135.34506420682013,1014.4694894951041,5087.0,0,2.8166212620042885e-10
Germany_15min,evaluation,1.0,0.25,0.4,3.8121578555226516e-10,135.34506420682013,2031.869489495104,5087.0,0,2.8166212620042885e-10
Germany_15min,evaluation,1.0,0.5,0.0,51.68487606046312,270.69012841364025,48.70761657214824,5087.0,0,19.09374248826825
Germany_15min,evaluation,1.0,0.5,0.025,15.069309078542005,270.69012841364025,136.69795786949862,5087.0,0,5.566996168960646
Germany_15min,evaluation,1.0,0.5,0.05,4.24585159995622,270.69012841364025,252.3053082175153,5087.0,0,1.568528422088653
Germany_15min,evaluation,1.0,0.5,0.1,0.4617085820584059,270.69012841364025,503.003623657347,5087.0,0,0.17056720345297238
Germany_15min,evaluation,1.0,0.5,0.2,3.7706244705778824e-10,270.69012841364025,1011.5054415324896,5087.0,0,1.392967114344122e-10
Germany_15min,evaluation,1.0,0.5,0.4,3.7764446555168665e-10,270.69012841364025,2028.938978990209,5087.0,0,1.395117242600772e-10
Germany_15min,evaluation,1.0,0.75,0.0,86.91513697995426,406.0351926204884,81.97259557243319,5087.0,0,21.40581372245529
Germany_15min,evaluation,1.0,0.75,0.025,42.20658578618331,406.0351926204884,160.82070389470024,5087.0,0,10.394809748827074
Germany_15min,evaluation,1.0,0.75,0.05,21.733325566780092,406.0351926204884,265.92310040160555,5087.0,0,5.352571885830035
Germany_15min,evaluation,1.0,0.75,0.1,8.690504175278223,406.0351926204884,506.5938446736526,5087.0,0,2.140332742881486
Germany_15min,evaluation,1.0,0.75,0.2,2.3518914739136547,406.0351926204884,1009.1008622767012,5087.0,0,0.579233405541749
Germany_15min,evaluation,1.0,0.75,0.4,1.7383760097967853,406.0351926204884,2025.949523933565,5087.0,0,0.42813431973164084
Germany_15min,evaluation,2.0,0.25,0.0,19.090973565548808,135.34506420682013,16.357530373864222,5087.0,0,14.105408037914101
Germany_15min,evaluation,2.0,0.25,0.025,7.27289247288504e-10,135.34506420682013,123.83934365384957,5087.0,0,5.373592687333887e-10
Germany_15min,evaluation,2.0,0.25,0.05,7.54502561331562e-10,135.34506420682013,251.2469277262447,5087.0,0,5.574658859953773e-10
Germany_15min,evaluation,2.0,0.25,0.1,7.586304929808062e-10,135.34506420682013,505.75272076624765,5087.0,0,5.605158174231952e-10
Germany_15min,evaluation,2.0,0.25,0.2,7.609877530920373e-10,135.34506420682013,1014.4694894951081,5087.0,0,5.622574842693751e-10
Germany_15min,evaluation,2.0,0.25,0.4,7.609877530920373e-10,135.34506420682013,2031.8694894951082,5087.0,0,5.622574842693751e-10
Germany_15min,evaluation,2.0,0.5,0.0,44.851573685202936,270.69012841364025,40.95233873125411,5087.0,0,16.5693422024853
Germany_15min,evaluation,2.0,0.5,0.025,9.115960936953103,270.69012841364025,130.23515213439768,5087.0,0,3.3676739489454333
Germany_15min,evaluation,2.0,0.5,0.05,0.513838243423369,270.69012841364025,248.23972559942302,5087.0,0,0.18982526124416896
Germany_15min,evaluation,2.0,0.5,0.1,7.591478550536334e-10,270.69012841364025,502.493855452521,5087.0,0,2.8044903576741567e-10
Germany_15min,evaluation,2.0,0.5,0.2,7.64192896554146e-10,270.69012841364025,1011.5054415324961,5087.0,0,2.823128058022074e-10
Germany_15min,evaluation,2.0,0.5,0.4,7.624315711045303e-10,270.69012841364025,2028.9389789902082,5087.0,0,2.8166212620042885e-10
Germany_15min,evaluation,2.0,0.75,0.0,73.1989958821596,406.0351926204884,68.24501254228261,5087.0,0,18.027746661501087
Germany_15min,evaluation,2.0,0.75,0.025,29.427799644902073,406.0351926204884,148.64492049038284,5087.0,0,7.247598282055209
Germany_15min,evaluation,2.0,0.75,0.05,10.748805306974907,406.0351926204884,255.74795290833546,5087.0,0,2.6472595238860404
Germany_15min,evaluation,2.0,0.75,0.1,1.4320667064881214,406.0351926204884,500.3781361542897,5087.0,0,0.3526952176844042
Germany_15min,evaluation,2.0,0.75,0.2,7.61804213725641e-10,406.0351926204884,1008.2671605100619,5087.0,0,1.8762024267134932e-10
Germany_15min,evaluation,2.0,0.75,0.4,7.616910359509877e-10,406.0351926204884,2025.7882710506021,5087.0,0,1.875923687883189e-10
Germany_15min,evaluation,4.0,0.25,0.0,16.61530777895486,135.34506420682013,12.706577355249218,5087.0,0,12.276256896642415
Germany_15min,evaluation,4.0,0.25,0.025,1.4673392088731623e-09,135.34506420682013,123.83934365386584,5087.0,0,1.0841468194443562e-09
Germany_15min,evaluation,4.0,0.25,0.05,1.5130668839134998e-09,135.34506420682013,251.24692772626503,5087.0,0,1.117932813273035e-09
Germany_15min,evaluation,4.0,0.25,0.1,1.5113690763509272e-09,135.34506420682013,505.7527207662639,5087.0,0,1.1166783844007873e-09
Germany_15min,evaluation,4.0,0.25,0.2,1.5215468858304698e-09,135.34506420682013,1014.4694894951322,5087.0,0,1.1241982814426107e-09
Germany_15min,evaluation,4.0,0.25,0.4,1.5215468858304698e-09,135.34506420682013,2031.8694894951325,5087.0,0,1.1241982814426107e-09
Germany_15min,evaluation,4.0,0.5,0.0,38.181947131097616,270.69012841364025,32.715060747728444,5087.0,0,14.105408037914101
Germany_15min,evaluation,4.0,0.5,0.025,4.5027050140457945,270.69012841364025,125.21852629638332,5087.0,0,1.6634167785997847
Germany_15min,evaluation,4.0,0.5,0.05,1.454578494577008e-09,270.69012841364025,247.67868730769914,5087.0,0,5.373592687333887e-10
Germany_15min,evaluation,4.0,0.5,0.1,1.509005122663124e-09,270.69012841364025,502.4938554524894,5087.0,0,5.574658859953773e-10
Germany_15min,evaluation,4.0,0.5,0.2,1.5172609859616125e-09,270.69012841364025,1011.5054415324953,5087.0,0,5.605158174231952e-10
Germany_15min,evaluation,4.0,0.5,0.4,1.5219755061840746e-09,270.69012841364025,2028.9389789902161,5087.0,0,5.622574842693751e-10
Germany_15min,evaluation,4.0,0.75,0.0,63.325949437319245,406.0351926204884,56.5861571175331,5087.0,0,15.596172594947584
Germany_15min,evaluation,4.0,0.75,0.025,21.123714269479095,406.0351926204884,139.68793041462285,5087.0,0,5.202434334115206
Germany_15min,evaluation,4.0,0.75,0.05,4.144419789394268,406.0351926204884,248.55142705638218,5087.0,0,1.0207045755435196
Germany_15min,evaluation,4.0,0.75,0.1,1.4948122644712206e-09,406.0351926204884,498.8152019495605,5087.0,0,3.6814844910953003e-10
Germany_15min,evaluation,4.0,0.75,0.2,1.5171352129749463e-09,406.0351926204884,1008.267160510079,5087.0,0,3.736462357323241e-10
Germany_15min,evaluation,4.0,0.75,0.4,1.522074549097876e-09,406.0351926204884,2025.7882710506206,5087.0,0,3.748627155381883e-10
Germany_15min,evaluation,8.0,0.25,0.0,14.810337680393777,135.34506420682013,8.722454798468737,5087.0,0,10.942650747693445
Germany_15min,evaluation,8.0,0.25,0.025,2.9296256610972766e-09,135.34506420682013,123.83934365384378,5087.0,0,2.164560398464572e-09
Germany_15min,evaluation,8.0,0.25,0.05,3.034328265666266e-09,135.34506420682013,251.2469277262834,5087.0,0,2.2419201493964523e-09
Germany_15min,evaluation,8.0,0.25,0.1,3.043768969458506e-09,135.34506420682013,505.75272076622815,5087.0,0,2.2488954342711294e-09
Germany_15min,evaluation,8.0,0.25,0.2,3.0307340731986103e-09,135.34506420682013,1014.4694894951011,5087.0,0,2.2392645723432962e-09
Germany_15min,evaluation,8.0,0.25,0.4,3.0307340731986103e-09,135.34506420682013,2031.8694894951016,5087.0,0,2.2392645723432962e-09
Germany_15min,evaluation,8.0,0.5,0.0,33.23061555790972,270.69012841364025,25.413154710498436,5087.0,0,12.276256896642415
Germany_15min,evaluation,8.0,0.5,0.025,1.5132106518222126,270.69012841364025,121.96754710123184,5087.0,0,0.5590195182551625
Germany_15min,evaluation,8.0,0.5,0.05,2.9346784177463245e-09,270.69012841364025,247.67868730773168,5087.0,0,1.0841468194443562e-09
Germany_15min,evaluation,8.0,0.5,0.1,3.0261337678269996e-09,270.69012841364025,502.49385545253006,5087.0,0,1.117932813273035e-09
Germany_15min,evaluation,8.0,0.5,0.2,3.0227381527018544e-09,270.69012841364025,1011.5054415325278,5087.0,0,1.1166783844007873e-09
Germany_15min,evaluation,8.0,0.5,0.4,3.0430937716609395e-09,270.69012841364025,2028.9389789902643,5087.0,0,1.1241982814426107e-09
Germany_15min,evaluation,8.0,0.75,0.0,54.17375164191088,406.0351926204884,44.706738957081846,5087.0,0,13.342132067982055
Germany_15min,evaluation,8.0,0.75,0.025,14.048424003612555,406.0351926204884,131.15493377772984,5087.0,0,3.459903047552651
Germany_15min,evaluation,8.0,0.75,0.05,0.7883562557452042,406.0351926204884,244.8822136663795,5087.0,0,0.19415958765969885
Germany_15min,evaluation,8.0,0.75,0.1,2.996224711709675e-09,406.0351926204884,498.8152019495675,5087.0,0,7.379224180969398e-10
Germany_15min,evaluation,8.0,0.75,0.2,3.0493854487972953e-09,406.0351926204884,1008.2671605100271,5087.0,0,7.510150608170275e-10
Germany_15min,evaluation,8.0,0.75,0.4,3.06361895725771e-09,406.0351926204884,2025.788271050597,5087.0,0,7.545205472179855e-10
