day,capacity,model,pred,actual,native_loss_mwh,predicted_loss_mwh,baseline_charge_mwh,hydrogen_mwh,reserve_request_mwh,maximum_state_error_mwh,fallback_quarters
2025-01-02,1.0,quarter,0.531231927111453,0.49081863025092715,1.7624537402850929e-12,2.29981642453983e-15,-1.0822501307291703,13.08225013072917,1.901941451622388,0.040413296860525805,0
2025-01-03,1.0,quarter,0.27254239464419666,0.2584054388830378,0.04920741515234521,1.9569849213363355e-15,-0.7711185498306917,12.771118549830689,3.5610394474375986,0.06203589714248947,0
2025-01-04,1.0,quarter,0.5055974742976738,0.48493837397662154,1.4692008971843044e-12,1.7795010257004584e-15,0.2689227391431917,11.731077260856802,0.6697716521064773,0.020659100321061497,0
2025-01-05,1.0,quarter,0.4991120359728311,0.46210239285545707,1.514034203269887e-12,1.7233393531657093e-15,-0.1663459777484526,12.166345977748453,2.4591739349391877,0.037009643117374036,0
2025-01-06,1.0,quarter,0.518102997825568,0.44629435186316846,1.4487996207967464e-12,2.5526455948998716e-15,-0.5977447969363202,12.597744796936318,1.7014321477196377,0.07180864596239955,0
2025-01-07,1.0,quarter,0.47087243789789296,0.375676157687218,1.2007473097847818e-12,1.8419510708356235e-15,0.8409393790373079,11.159060620962695,1.9235568626447777,0.09519628021067494,0
2025-01-01,1.0,gross,0.5206937715701192,0.520693771570248,1.7747769027951724e-12,0.0,0.31303922282721364,11.686960777172786,1.945745733020641,1.4077627952246985e-13,0
2025-01-02,1.0,gross,0.5306556877671094,0.5306556877671122,2.2355155842675175e-12,0.0,-1.0629676534112995,13.062967653411302,1.901941451622388,1.6192602814157908e-13,0
2025-01-03,1.0,gross,0.26992661440209975,0.2699266144021783,1.907489867441692e-12,0.0,-0.7475578845069982,12.747557884506996,3.5610394474375986,8.892886427247504e-14,0
2025-01-04,1.0,gross,0.5055141976544828,0.5055141976546526,1.5167832540793617e-12,0.0,0.2783142136183795,11.721685786381618,0.6697716521064773,1.7974510768681284e-13,0
2025-01-05,1.0,gross,0.4988442032283911,0.49884420322862894,1.6535248267667604e-12,0.0,-0.15023374266987632,12.150233742669876,2.4591739349391877,2.5540680681501726e-13,0
2025-01-06,1.0,gross,0.5172605787750291,0.5172605787751935,2.0907682280981102e-12,0.0,-0.5643645780350669,12.564364578035066,1.7014321477196377,2.565725409908737e-13,0
2025-01-07,1.0,gross,0.47010682197210385,0.4701068219722771,1.5726628247892322e-12,0.0,0.8644813716599996,11.135518628339996,1.9235568626447777,1.8701706849810762e-13,0
2025-01-01,1.0,envelope,0.5206937715701192,0.520693771570248,1.7747769027951724e-12,0.0,0.31303922282721364,11.686960777172786,1.945745733020641,1.4077627952246985e-13,0
2025-01-02,1.0,envelope,0.5306556877671094,0.5306556877671122,2.2355155842675175e-12,0.0,-1.0629676534112995,13.062967653411302,1.901941451622388,1.6192602814157908e-13,0
2025-01-03,1.0,envelope,0.26992661440209975,0.2699266144021783,1.907489867441692e-12,0.0,-0.7475578845069982,12.747557884506996,3.5610394474375986,8.892886427247504e-14,0
2025-01-04,1.0,envelope,0.5055141976544828,0.5055141976546526,1.5167832540793617e-12,0.0,0.2783142136183795,11.721685786381618,0.6697716521064773,1.7974510768681284e-13,0
