day,baseline,seconds,blocks,delta_optimism_mwh,span_underestimate_mean_mwh,span_underestimate_max_mwh,native_throughput_mwh,omitted_throughput_mwh
2025-01-19,0.0,1,96,0.0,0.0,0.0,1.1016619224569713,0.0
2025-01-19,0.0,60,96,2.8155888243423178e-05,2.256473237573316e-06,0.00015426197845657286,1.1016619224569713,0.0004547514596043366
2025-01-19,0.0,300,96,0.00026875782835903957,1.8389837956853086e-05,0.0007752060127380958,1.1016619224569713,0.004340762176247857
2025-01-19,0.0,900,96,0.0011724576168433963,9.342370384569927e-05,0.003050236430036099,1.1016619224569713,0.018936600684414915
2025-01-19,0.25,1,96,0.0,0.0,0.0,5.680954726154704,0.0
2025-01-19,0.25,60,96,0.001026614343523511,2.0973387528172144e-05,0.0005271667176923595,5.680954726154704,0.01658105640649563
2025-01-19,0.25,300,96,0.002742987507418993,0.0001253957390121627,0.004675440869035416,5.680954726154704,0.04430254736974472
2025-01-19,0.25,900,96,0.005183991508273298,0.00032895077334776766,0.00956278002008329,5.680954726154704,0.08372769789901016
2025-01-20,-0.25,1,96,0.0,0.0,0.0,7.844867518870085,0.0
2025-01-20,-0.25,60,96,5.1801953833273406e-05,1.865480955302766e-06,0.0001790861717450437,7.844867518870085,0.0008366638597446102
2025-01-20,-0.25,300,96,5.984631791280254e-05,2.585373216125872e-06,0.0002481958287838676,7.844867518870085,0.0009665900149777099
2025-01-20,-0.25,900,96,5.9846317912892744e-05,2.5853732161268115e-06,0.0002481958287838537,7.844867518870085,0.0009665900149777584
2025-01-20,0.0,1,96,0.0,0.0,0.0,1.9080430905355703,0.0
2025-01-20,0.0,60,96,1.3102261254033643e-06,2.611553141578484e-08,1.5628508893365117e-06,1.9080430905355703,2.1161727767103345e-05
2025-01-20,0.0,300,96,0.0003412098606696247,1.9640477503786645e-05,0.0009325320271750775,1.9080430905355703,0.00551094963964941
2025-01-20,0.0,900,96,0.002275029260790325,0.00019229603159314724,0.016519866832351404,1.9080430905355703,0.03674445885122069
2025-01-20,0.25,1,96,0.0,0.0,0.0,5.149090537113217,0.0
2025-01-20,0.25,60,96,0.0028536423671157397,9.388715321493315e-05,0.0011264826322797891,5.149090537113217,0.046089756444192276
