period,capacity_mwh,reserve_mw,supply_mw,deficit_mwh,requested_mwh,hydrogen_energy_mwh,max_state_error,initial_inventory,terminal_inventory,deficit_pct,terminal_restoration_mwh,restored_hydrogen_energy_mwh
development,0.5,0.75,0.2,12.657693670484615,301.5071674303827,799.417168960976,0.0,0.2806631367275462,0.2950852536878071,4.198140222788318,-0.013556789942645203,799.4307257509187
development,0.5,0.75,0.4,10.498071124434546,301.5071674303827,1680.591969458925,0.0,0.2817583826891358,0.2950852536878087,3.481864532079001,-0.012527258738752538,1680.6044967176638
development,1.0,0.25,0.0,32.47346842295943,100.50238914345823,3.6032169750113447,0.0,0.2479717887283135,0.2819190930068818,32.31114075965541,-0.03191046602185419,3.635127441033199
development,1.0,0.25,0.025,0.1644266815176665,100.50238914345823,78.29369901119092,0.0,0.3615139304015537,0.5150284178958752,0.1636047490204059,-0.14430361824466215,78.43800262943559
development,1.0,0.25,0.05,3.0479748909885156e-10,100.50238914345823,188.87247386510114,0.0,0.4637721709818707,0.5150284178959418,3.0327387408052586e-10,-0.048180872099226835,188.92065473720038
development,1.0,0.25,0.1,3.04155250844998e-10,100.50238914345823,409.95781990130797,0.0,0.5068853468003681,0.5150284178959427,3.0263484623320086e-10,-0.007654486829840076,409.9654743881378
development,1.0,0.25,0.2,3.0466299803756067e-10,100.50238914345823,851.6912264556698,0.0,0.5086629326208928,0.5150284178959427,3.031400553102089e-10,-0.005983556158546883,851.6972100118284
development,1.0,0.25,0.4,3.0466299803756067e-10,100.50238914345823,1735.09122645567,0.0,0.5086629326208928,0.5150284178959427,3.031400553102089e-10,-0.005983556158546883,1735.0972100118286
development,1.0,0.5,0.0,69.8737331657872,201.00477828691646,12.051097781306058,0.0,0.071996614865853,0.5224498378572145,34.762224938776654,-0.4234260296118798,12.474523810917939
development,1.0,0.5,0.025,16.062818814361606,201.00477828691646,63.2466346123271,0.0,0.1338956773682827,0.5300557829357306,7.991262173595375,-0.37239049923340106,63.619025111560504
development,1.0,0.5,0.05,4.475260240750068,201.00477828691646,161.14170261222338,0.0,0.2230278608031905,0.5300568357917815,2.226444703897552,-0.28860723648927555,161.43030984871265
development,1.0,0.5,0.1,0.9343629879883585,201.00477828691646,378.7878581129434,0.0,0.4275443419640095,0.5300568357918433,0.46484615736579077,-0.09636174419816375,378.8842198571416
development,1.0,0.5,0.2,0.009364727786814258,201.00477828691646,819.9261101795177,0.0,0.5137706936007274,0.5300568357918409,0.0046589577952455144,-0.015308973659646757,819.9414191531773
